DATA,VALOR,RECEITA
2018-08-21 00:00:00.000,58.932.600,1
2018-08-21 00:00:00.000,58.932.600,1
2018-08-21 00:00:00.000,223.000,1
2018-08-21 00:00:00.000,223.000,1
2018-08-21 00:00:00.000,500.926.700,1
2018-08-21 00:00:00.000,500.926.700,1
2018-08-21 00:00:00.000,396.210.000,1
2018-08-21 00:00:00.000,396.210.000,1
2018-08-21 00:00:00.000,3.138.000.000,1
2018-08-21 00:00:00.000,3.138.000.000,1
2018-08-21 00:00:00.000,1.412.100.000,1
2018-08-21 00:00:00.000,1.412.100.000,1
2018-08-21 00:00:00.000,5.345.000,1
2018-10-26 00:00:00.000,2.021.000,1
2018-10-29 00:00:00.000,650.000,1
2018-10-29 00:00:00.000,650.000,1
2018-10-29 00:00:00.000,15.000.000,1
2018-10-29 00:00:00.000,10.000.000,1
2018-10-29 00:00:00.000,12.500.000,1
2018-10-30 00:00:00.000,51.155.500,1
2018-10-30 00:00:00.000,1.5000,1
2018-10-30 00:00:00.000,130.000,1
2018-12-17 00:00:00.000,2.315.200,1
2018-12-17 00:00:00.000,1.857.969.900,1
2018-12-17 00:00:00.000,24.067.000,1
2018-12-17 00:00:00.000,24.067.000,1
2018-12-18 00:00:00.000,1.342.500,1
2018-12-18 00:00:00.000,205.000,1
2019-02-18 00:00:00.000,1.342.500,1
2019-02-19 00:00:00.000,883.700,1
2019-02-19 00:00:00.000,458.800,1
2019-02-19 00:00:00.000,190.300,1
2019-02-19 00:00:00.000,3.9100,1
2019-02-19 00:00:00.000,229.400,1
2019-06-05 00:00:00.000,150.000.000,1
2019-08-27 00:00:00.000,605.000,1
2019-08-27 00:00:00.000,170.500,1
2019-08-27 00:00:00.000,170.500,1
2019-08-27 00:00:00.000,170.500,1
2019-08-27 00:00:00.000,170.500,1
2019-08-27 00:00:00.000,170.500,1
2019-08-27 00:00:00.000,170.500,1
2019-08-27 00:00:00.000,170.500,1
2019-08-27 00:00:00.000,350.000,1
2019-08-27 00:00:00.000,350.000,1
2020-04-20 00:00:00.000,229.400,1
2020-04-28 00:00:00.000,7.800.000,1
2020-04-28 00:00:00.000,5.785.000,1
2020-04-28 00:00:00.000,13.248.200,1
2020-04-28 00:00:00.000,13.248.200,1
2020-04-28 00:00:00.000,13.248.200,1
2020-04-28 00:00:00.000,13.248.200,1
2020-04-28 00:00:00.000,13.248.200,1
2020-04-28 00:00:00.000,13.248.200,1
2020-04-28 00:00:00.000,13.248.200,1
2020-04-28 00:00:00.000,13.248.200,1
2020-04-28 00:00:00.000,2.807.100,1
2020-04-28 00:00:00.000,2.807.100,1
2020-04-28 00:00:00.000,2.807.100,1
2020-04-28 00:00:00.000,2.872.600,1
2020-04-28 00:00:00.000,2.684.000,1
2020-04-29 00:00:00.000,6.2400,1
2020-04-29 00:00:00.000,550.861.900,1
2020-04-29 00:00:00.000,19.051.000,1
2020-04-29 00:00:00.000,2.807.100,1
2020-04-29 00:00:00.000,6.2400,1
2020-04-29 00:00:00.000,6.2400,1
2020-04-29 00:00:00.000,6.2400,1
2020-04-29 00:00:00.000,2.807.100,1
2020-04-29 00:00:00.000,6.2400,1
2020-04-29 00:00:00.000,7.800.000,1
2020-04-29 00:00:00.000,6.2400,1
2020-04-29 00:00:00.000,6.2400,1
2020-04-29 00:00:00.000,121.983.400,1
2020-04-30 00:00:00.000,2.354.000,1
2020-04-30 00:00:00.000,2.272.000,1
2020-04-30 00:00:00.000,2.272.000,1
2020-04-30 00:00:00.000,2.272.000,1
2020-04-30 00:00:00.000,2.354.000,1
2020-04-30 00:00:00.000,2.391.000,1
2020-04-30 00:00:00.000,2.272.000,1
2020-04-30 00:00:00.000,2.272.000,1
2020-04-30 00:00:00.000,2.272.000,1
2020-04-30 00:00:00.000,56.130.500,1
2020-04-30 00:00:00.000,232.800,1
2020-06-29 00:00:00.000,39.576.000,1
2020-06-29 00:00:00.000,8.288.000,1
2020-06-29 00:00:00.000,130.000,1
2020-06-29 00:00:00.000,130.000,1
2020-06-29 00:00:00.000,883.700,1
2020-06-29 00:00:00.000,15.000.000,1
2020-06-29 00:00:00.000,4.947.000,1
2020-06-29 00:00:00.000,9.894.000,1
2020-06-29 00:00:00.000,49.470.000,1
2020-06-29 00:00:00.000,49.470.000,1
2020-06-29 00:00:00.000,4.947.000,1
2020-06-29 00:00:00.000,39.576.100,1
2020-06-29 00:00:00.000,49.470.000,1
2020-06-29 00:00:00.000,49.470.000,1
2020-06-29 00:00:00.000,44.523.000,1
2020-06-29 00:00:00.000,46.996.500,1
2020-06-29 00:00:00.000,44.523.000,1
2020-06-29 00:00:00.000,39.576.100,1
2020-06-30 00:00:00.000,48.480.600,1
2020-07-03 00:00:00.000,1.590.000,1
2020-08-24 00:00:00.000,44.523.000,1
2020-08-24 00:00:00.000,48.641.200,1
2020-08-24 00:00:00.000,5.000.000,1
2020-08-24 00:00:00.000,4.000.000,1
2020-08-24 00:00:00.000,4.000.000,1
2020-08-24 00:00:00.000,42.049.500,1
2020-08-24 00:00:00.000,23.498.200,1
2020-08-25 00:00:00.000,1.016.100,1
2020-08-25 00:00:00.000,10.000.000,1
2020-08-25 00:00:00.000,2.000.000,1
2020-08-25 00:00:00.000,2.000.000,1
2020-08-25 00:00:00.000,5.000.000,1
2020-08-26 00:00:00.000,1.016.100,1
2020-08-26 00:00:00.000,581.100.000,1
2020-08-26 00:00:00.000,64.295.500,1
2020-08-26 00:00:00.000,639.673.900,1
2020-08-27 00:00:00.000,1.016.100,1
2020-08-28 00:00:00.000,1.015.900,1
2020-08-28 00:00:00.000,581.100.000,1
2020-08-28 00:00:00.000,38.499.000,1
2020-08-28 00:00:00.000,20.339.000,1
2020-10-27 00:00:00.000,581.100.000,1
2020-10-27 00:00:00.000,279.875.000,1
2020-10-27 00:00:00.000,139.937.500,1
2020-10-27 00:00:00.000,139.937.500,1
2020-12-21 00:00:00.000,12.2000,1
2021-02-05 00:00:00.000,3.134.500,1
2021-02-24 00:00:00.000,3.699.000,1
2021-02-24 00:00:00.000,3.699.000,1
2021-02-25 00:00:00.000,3.699.000,1
2021-02-25 00:00:00.000,3.699.000,1
2021-02-25 00:00:00.000,1.300.000,1
2021-02-25 00:00:00.000,1.300.000,1
2021-02-25 00:00:00.000,1.300.000,1
2021-02-25 00:00:00.000,1.300.000,1
2021-02-25 00:00:00.000,1.300.000,1
2021-02-25 00:00:00.000,1.300.000,1
2021-02-25 00:00:00.000,216.700,1
2021-02-25 00:00:00.000,216.700,1
2021-02-25 00:00:00.000,216.600,1
2021-02-25 00:00:00.000,216.700,1
2021-02-25 00:00:00.000,216.700,1
2021-02-25 00:00:00.000,216.600,1
2021-02-25 00:00:00.000,325.000,1
2021-02-25 00:00:00.000,325.000,1
2021-02-25 00:00:00.000,325.000,1
2021-02-25 00:00:00.000,325.000,1
2021-02-25 00:00:00.000,3.699.000,1
2021-02-25 00:00:00.000,3.699.000,1
2021-02-25 00:00:00.000,325.000,1
2021-02-25 00:00:00.000,325.000,1
2021-02-25 00:00:00.000,325.000,1
2021-02-25 00:00:00.000,325.000,1
2021-02-25 00:00:00.000,4.262.300,1
2021-02-25 00:00:00.000,239.200,1
2021-02-26 00:00:00.000,3.699.000,1
2021-02-26 00:00:00.000,3.699.000,1
2021-02-26 00:00:00.000,3.699.000,1
2021-02-26 00:00:00.000,3.699.000,1
2021-02-26 00:00:00.000,3.699.000,1
2021-02-26 00:00:00.000,3.699.000,1
2021-02-26 00:00:00.000,3.699.000,1
2021-02-26 00:00:00.000,3.699.000,1
2021-02-26 00:00:00.000,3.699.000,1
2021-02-26 00:00:00.000,3.699.000,1
2021-02-26 00:00:00.000,3.699.000,1
2021-02-26 00:00:00.000,3.699.000,1
2021-02-26 00:00:00.000,4.262.300,1
2021-02-26 00:00:00.000,11.9600,1
2021-02-26 00:00:00.000,143.000,1
2021-03-01 00:00:00.000,6.633.000,1
2021-03-01 00:00:00.000,6.633.000,1
2021-03-01 00:00:00.000,6.633.000,1
2021-03-01 00:00:00.000,6.633.000,1
2021-03-01 00:00:00.000,6.595.500,1
2021-03-01 00:00:00.000,6.595.400,1
2021-03-01 00:00:00.000,6.595.500,1
2021-03-01 00:00:00.000,6.595.400,1
2021-03-01 00:00:00.000,325.000,1
2021-03-01 00:00:00.000,325.000,1
2021-03-01 00:00:00.000,325.000,1
2021-03-01 00:00:00.000,325.000,1
2021-03-01 00:00:00.000,3.699.000,1
2021-03-01 00:00:00.000,3.699.000,1
2021-03-02 00:00:00.000,325.000,1
2021-03-02 00:00:00.000,325.000,1
2021-03-03 00:00:00.000,325.000,1
2021-03-03 00:00:00.000,325.000,1
2021-03-03 00:00:00.000,325.000,1
2021-03-03 00:00:00.000,325.000,1
2021-03-03 00:00:00.000,325.000,1
2021-03-03 00:00:00.000,325.000,1
2021-03-11 00:00:00.000,794.100,1
2021-03-11 00:00:00.000,441.200,1
2021-03-11 00:00:00.000,264.700,1
2021-03-11 00:00:00.000,1.100.300,1
2021-03-11 00:00:00.000,358.800,1
2021-03-11 00:00:00.000,9.9700,1
2021-03-11 00:00:00.000,1.000.000,1
2021-03-11 00:00:00.000,500.000,1
2021-03-11 00:00:00.000,500.000,1
2021-04-26 00:00:00.000,7.700,1
2021-04-26 00:00:00.000,7.600,1
2021-04-26 00:00:00.000,6.603.100,1
2021-04-26 00:00:00.000,6.603.100,1
2021-04-26 00:00:00.000,6.633.000,1
2021-04-26 00:00:00.000,6.633.000,1
2021-04-26 00:00:00.000,6.595.500,1
2021-04-26 00:00:00.000,6.595.400,1
2021-04-26 00:00:00.000,6.595.500,1
2021-04-26 00:00:00.000,6.595.400,1
2021-04-28 00:00:00.000,3.931.500,1
2021-04-28 00:00:00.000,3.931.500,1
2021-04-28 00:00:00.000,3.931.500,1
2021-04-28 00:00:00.000,3.931.500,1
2021-04-28 00:00:00.000,3.931.500,1
2021-04-28 00:00:00.000,3.931.500,1
2021-04-28 00:00:00.000,3.931.500,1
2021-04-28 00:00:00.000,3.931.500,1
2021-04-28 00:00:00.000,3.931.500,1
2021-04-28 00:00:00.000,3.931.500,1
2021-04-28 00:00:00.000,3.931.500,1
2021-04-28 00:00:00.000,3.931.500,1
2021-04-28 00:00:00.000,3.931.500,1
2021-04-28 00:00:00.000,3.931.500,1
2021-04-28 00:00:00.000,3.931.500,1
2021-04-28 00:00:00.000,3.931.500,1
2021-04-28 00:00:00.000,3.931.500,1
2021-04-28 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-29 00:00:00.000,3.931.500,1
2021-04-30 00:00:00.000,3.931.500,1
2021-04-30 00:00:00.000,3.931.500,1
2021-04-30 00:00:00.000,3.931.500,1
2021-04-30 00:00:00.000,3.931.500,1
2021-04-30 00:00:00.000,3.931.500,1
2021-04-30 00:00:00.000,3.931.500,1
2021-05-04 00:00:00.000,2.3300,1
2021-05-04 00:00:00.000,2.3300,1
2021-06-02 00:00:00.000,49.561.300,1
2021-06-02 00:00:00.000,49.561.300,1
2021-06-02 00:00:00.000,819.800,1
2021-06-02 00:00:00.000,819.800,1
2021-06-02 00:00:00.000,819.800,1
2021-06-02 00:00:00.000,3.620.300,1
2021-06-02 00:00:00.000,3.620.300,1
2021-06-08 00:00:00.000,5.327.900,1
2021-06-08 00:00:00.000,142.698.700,1
2021-06-08 00:00:00.000,142.698.700,1
2021-06-08 00:00:00.000,10.2000,1
2021-06-08 00:00:00.000,10.2000,1
2021-06-09 00:00:00.000,4.363.000,1
2021-06-09 00:00:00.000,4.363.000,1
2021-06-09 00:00:00.000,2.000.000,1
2021-06-11 00:00:00.000,363.900,1
2021-06-11 00:00:00.000,363.900,1
2021-06-11 00:00:00.000,1.000.000,1
2021-06-11 00:00:00.000,1.000.000,1
2021-06-12 00:00:00.000,7.486.000,1
2021-06-12 00:00:00.000,7.486.000,1
2021-06-12 00:00:00.000,1.770.000,1
2021-06-12 00:00:00.000,2.000.000,1
2021-06-21 00:00:00.000,1.081.000,1
2021-06-21 00:00:00.000,1.081.000,1
2021-06-22 00:00:00.000,495.670.000,1
2021-06-23 00:00:00.000,959.600,1
2021-06-25 00:00:00.000,3.564.600,1
2021-06-25 00:00:00.000,3.564.600,1
2021-07-07 00:00:00.000,6.5000,1
2021-07-07 00:00:00.000,6.5000,1
2021-07-07 00:00:00.000,6.5000,1
2021-07-14 00:00:00.000,2.205.000,1
2021-07-14 00:00:00.000,2.205.000,1
2021-07-15 00:00:00.000,2.000.000,1
2021-07-20 00:00:00.000,2.205.000,1
2021-07-20 00:00:00.000,2.205.000,1
2021-07-20 00:00:00.000,1.200.000,1
2021-07-21 00:00:00.000,2.800.500,1
2021-07-21 00:00:00.000,2.800.500,1
2021-07-21 00:00:00.000,1.000.000,1
2021-07-22 00:00:00.000,26.676.000,1
2021-07-22 00:00:00.000,1.000.000,1
2021-07-27 00:00:00.000,803.400,1
2021-07-27 00:00:00.000,401.700,1
2021-07-27 00:00:00.000,401.700,1
2021-08-02 00:00:00.000,803.400,1
2021-08-02 00:00:00.000,803.400,1
2021-08-02 00:00:00.000,803.400,1
2021-08-02 00:00:00.000,803.400,1
2021-08-02 00:00:00.000,205.000,1
2021-08-02 00:00:00.000,1.000.000,1
2021-08-03 00:00:00.000,500.000,1
2021-08-03 00:00:00.000,1.500.000,1
2021-08-03 00:00:00.000,500.000,1
2021-08-04 00:00:00.000,401.700,1
2021-08-05 00:00:00.000,35.355.700,1
2021-08-05 00:00:00.000,200.000,1
2021-08-06 00:00:00.000,2.000.000,1
2021-09-01 00:00:00.000,2.490.000,1
2021-09-01 00:00:00.000,205.000,1
2021-09-09 00:00:00.000,10.2000,1
2021-09-09 00:00:00.000,10.2000,1
2021-09-09 00:00:00.000,10.2000,1
2021-09-09 00:00:00.000,10.2000,1
2021-09-09 00:00:00.000,205.000,1
2021-09-10 00:00:00.000,200.000,1
2021-09-10 00:00:00.000,200.000,1
2021-09-17 00:00:00.000,200.000,1
2021-09-27 00:00:00.000,11.494.000,1
2021-10-01 00:00:00.000,200.000,1
2021-10-11 00:00:00.000,2.800.500,1
2021-10-26 00:00:00.000,25.988.200,1
2021-10-26 00:00:00.000,7.000.000,1
2021-10-26 00:00:00.000,1.000.000,1
2021-11-16 00:00:00.000,100,1
2021-11-16 00:00:00.000,200,1
2021-11-16 00:00:00.000,100,1
2021-11-16 00:00:00.000,100,1
2021-11-16 00:00:00.000,100,1
2021-11-16 00:00:00.000,100,1
2021-11-17 00:00:00.000,100,1
2021-11-17 00:00:00.000,100,1
2021-11-17 00:00:00.000,100,1
2021-11-17 00:00:00.000,100,1
2021-11-17 00:00:00.000,200,1
2021-11-17 00:00:00.000,100,1
2021-11-17 00:00:00.000,100,1
2021-11-17 00:00:00.000,2.2000,1
2021-11-17 00:00:00.000,2.2000,1
2021-11-17 00:00:00.000,2.2000,1
2021-11-17 00:00:00.000,2.2000,1
2021-11-17 00:00:00.000,2.2000,1
2021-11-17 00:00:00.000,100,1
2021-11-17 00:00:00.000,500,1
2021-11-17 00:00:00.000,100,1
2021-11-17 00:00:00.000,100,1
2021-11-17 00:00:00.000,200,1
2021-11-17 00:00:00.000,100,1
2021-12-17 00:00:00.000,1.000.000,1
2021-12-17 00:00:00.000,1.500.000,1
2021-12-17 00:00:00.000,300.000,1
2021-12-17 00:00:00.000,1.500.000,1
2021-12-17 00:00:00.000,2.000.000,1
2021-12-17 00:00:00.000,2.000.000,1
2021-12-22 00:00:00.000,2.800.500,1
2021-12-22 00:00:00.000,2.800.500,1
2022-01-11 00:00:00.000,2.800.500,1
2022-01-11 00:00:00.000,2.800.500,1
2022-01-11 00:00:00.000,2.800.500,1
2022-02-16 00:00:00.000,1.873.000,1
2022-06-10 00:00:00.000,232.800,1
2022-06-11 00:00:00.000,232.800,1
2022-06-12 00:00:00.000,232.800,1
2022-06-12 00:00:00.000,23.278.900,1
2022-06-13 00:00:00.000,232.800,1
2022-06-14 00:00:00.000,18.260.000,1
2022-06-14 00:00:00.000,3.602.100,1
2022-06-14 00:00:00.000,97.491.500,1
2022-06-14 00:00:00.000,5.403.200,1
2022-06-14 00:00:00.000,10.206.100,1
2022-06-17 00:00:00.000,232.800,1
2022-06-18 00:00:00.000,232.800,1
2022-06-19 00:00:00.000,232.800,1
2022-06-20 00:00:00.000,232.800,1
2022-06-29 00:00:00.000,936.500,1
2022-06-29 00:00:00.000,936.500,1
2022-06-29 00:00:00.000,936.500,1
2022-06-29 00:00:00.000,232.800,1
2022-06-30 00:00:00.000,232.800,1
2022-06-30 00:00:00.000,936.500,1
2022-07-01 00:00:00.000,7.6800,1
2022-07-01 00:00:00.000,749.200,1
2022-07-01 00:00:00.000,232.800,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,5.000,1
2022-07-06 00:00:00.000,5.000,1
2022-07-06 00:00:00.000,5.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,5.000,1
2022-07-06 00:00:00.000,5.000,1
2022-07-06 00:00:00.000,1.2000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-06 00:00:00.000,1.000.000,1
2022-07-07 00:00:00.000,232.800,1
2022-07-08 00:00:00.000,749.200,1
2022-07-08 00:00:00.000,749.200,1
2022-07-08 00:00:00.000,749.200,1
2022-07-08 00:00:00.000,232.800,1
2022-07-09 00:00:00.000,232.800,1
2022-07-10 00:00:00.000,232.800,1
2022-07-11 00:00:00.000,232.800,1
2022-07-12 00:00:00.000,232.800,1
2022-07-18 00:00:00.000,232.800,1
2022-07-19 00:00:00.000,232.800,1
2022-07-20 00:00:00.000,232.800,1
2022-07-21 00:00:00.000,232.800,1
2022-07-22 00:00:00.000,232.800,1
2022-07-22 00:00:00.000,190.800,1
2022-07-23 00:00:00.000,232.800,1
2022-07-24 00:00:00.000,232.800,1
2022-07-25 00:00:00.000,232.800,1
2022-07-26 00:00:00.000,232.800,1
2022-07-27 00:00:00.000,232.800,1
2022-07-28 00:00:00.000,232.800,1
2022-07-28 00:00:00.000,1.400.000,1
2022-07-28 00:00:00.000,1.2000,1
2022-07-28 00:00:00.000,10.2000,1
2022-07-28 00:00:00.000,1.500.000,1
2022-07-28 00:00:00.000,1.500.000,1
2022-07-28 00:00:00.000,1.500.000,1
2022-07-28 00:00:00.000,2.000.000,1
2022-07-28 00:00:00.000,2.000.000,1
2022-07-28 00:00:00.000,2.000.000,1
2022-07-28 00:00:00.000,150.000,1
2022-07-28 00:00:00.000,150.000,1
2022-07-28 00:00:00.000,150.000,1
2022-07-28 00:00:00.000,150.000,1
2022-07-29 00:00:00.000,232.800,1
2022-07-29 00:00:00.000,990.000,1
2022-07-29 00:00:00.000,1.000.000,1
2022-07-29 00:00:00.000,3.2000,1
2022-07-29 00:00:00.000,1.000.000,1
2022-07-29 00:00:00.000,10.2000,1
2022-07-29 00:00:00.000,10.2000,1
2022-07-29 00:00:00.000,10.2000,1
2022-07-29 00:00:00.000,10.2000,1
2022-07-29 00:00:00.000,5.2000,1
2022-07-29 00:00:00.000,5.2000,1
2022-07-29 00:00:00.000,10.2000,1
2022-07-29 00:00:00.000,10.2000,1
2022-07-29 00:00:00.000,900.000,1
2022-07-30 00:00:00.000,232.800,1
2022-07-31 00:00:00.000,232.800,1
2022-07-31 00:00:00.000,232.800,1
2022-07-31 00:00:00.000,232.800,1
2022-08-01 00:00:00.000,5.2000,1
2022-08-01 00:00:00.000,232.800,1
2022-08-01 00:00:00.000,1.000.000,1
2022-08-01 00:00:00.000,1.000.000,1
2022-08-01 00:00:00.000,1.000.000,1
2022-08-01 00:00:00.000,1.000.000,1
2022-08-01 00:00:00.000,200.000,1
2022-08-01 00:00:00.000,200.000,1
2022-08-01 00:00:00.000,10.2000,1
2022-08-01 00:00:00.000,200.000,1
2022-08-01 00:00:00.000,6.3500,1
2022-08-01 00:00:00.000,6.3500,1
2022-08-01 00:00:00.000,6.3500,1
2022-08-01 00:00:00.000,9.500,1
2022-08-01 00:00:00.000,200.000,1
2022-08-01 00:00:00.000,200.000,1
2022-08-01 00:00:00.000,200.000,1
2022-08-01 00:00:00.000,200.000,1
2022-08-01 00:00:00.000,200.000,1
2022-08-01 00:00:00.000,2.2000,1
2022-08-01 00:00:00.000,3.2000,1
2022-08-01 00:00:00.000,5.2000,1
2022-08-01 00:00:00.000,10.2000,1
2022-08-01 00:00:00.000,5.2000,1
2022-08-01 00:00:00.000,5.2000,1
2022-08-01 00:00:00.000,5.2000,1
2022-08-01 00:00:00.000,10.2000,1
2022-08-01 00:00:00.000,5.2000,1
2022-08-01 00:00:00.000,10.2000,1
2022-08-01 00:00:00.000,5.2000,1
2022-08-01 00:00:00.000,5.2000,1
2022-08-01 00:00:00.000,10.2000,1
2022-08-01 00:00:00.000,5.2000,1
2022-08-01 00:00:00.000,5.2000,1
2022-08-01 00:00:00.000,8.2000,1
2022-08-01 00:00:00.000,2.2000,1
2022-08-01 00:00:00.000,3.2000,1
2022-08-01 00:00:00.000,2.2000,1
2022-08-01 00:00:00.000,1.2000,1
2022-08-01 00:00:00.000,1.2000,1
2022-08-01 00:00:00.000,1.2000,1
2022-08-01 00:00:00.000,7.2000,1
2022-08-01 00:00:00.000,200.000,1
2022-08-01 00:00:00.000,2.2000,1
2022-08-01 00:00:00.000,2.2000,1
2022-08-01 00:00:00.000,3.2000,1
2022-08-01 00:00:00.000,1.2000,1
2022-08-01 00:00:00.000,1.000.000,1
2022-08-01 00:00:00.000,4.5000,1
2022-08-01 00:00:00.000,300.000,1
2022-08-01 00:00:00.000,10.5000,1
2022-08-02 00:00:00.000,232.800,1
2022-08-04 00:00:00.000,232.800,1
2022-08-04 00:00:00.000,5.2000,1
2022-08-05 00:00:00.000,232.800,1
2022-08-06 00:00:00.000,232.800,1
2022-08-07 00:00:00.000,232.800,1
2022-08-09 00:00:00.000,232.800,1
2022-08-09 00:00:00.000,1.000.000,1
2022-08-09 00:00:00.000,500.000,1
2022-08-09 00:00:00.000,2.000.000,1
2022-08-09 00:00:00.000,2.000.000,1
2022-08-10 00:00:00.000,232.800,1
2022-08-11 00:00:00.000,11.9300,1
2022-08-11 00:00:00.000,11.9200,1
2022-08-11 00:00:00.000,11.9300,1
2022-08-11 00:00:00.000,286.200,1
2022-08-11 00:00:00.000,232.800,1
2022-08-12 00:00:00.000,232.800,1
2022-08-13 00:00:00.000,232.800,1
2022-08-14 00:00:00.000,232.800,1
2022-08-15 00:00:00.000,232.800,1
2022-08-16 00:00:00.000,232.800,1
2022-08-16 00:00:00.000,1.100.000,1
2022-08-17 00:00:00.000,232.800,1
2022-08-19 00:00:00.000,232.800,1
2022-08-20 00:00:00.000,232.800,1
2022-08-21 00:00:00.000,232.800,1
2022-08-23 00:00:00.000,232.800,1
2022-08-23 00:00:00.000,232.800,1
2022-08-23 00:00:00.000,232.800,1
2022-08-24 00:00:00.000,232.800,1
2022-08-25 00:00:00.000,232.800,1
2022-08-26 00:00:00.000,232.800,1
2022-08-27 00:00:00.000,232.800,1
2022-08-28 00:00:00.000,232.800,1
2022-09-02 00:00:00.000,232.800,1
2022-09-05 00:00:00.000,232.800,1
2022-09-05 00:00:00.000,5.000.000,1
2022-09-06 00:00:00.000,232.800,1
2022-09-07 00:00:00.000,232.800,1
2022-09-08 00:00:00.000,232.800,1
2022-09-08 00:00:00.000,50.000.000,1
2022-09-08 00:00:00.000,50.000.000,1
2022-09-09 00:00:00.000,10.000.000,1
2022-09-09 00:00:00.000,10.000.000,1
2022-09-09 00:00:00.000,10.000.000,1
2022-09-09 00:00:00.000,10.000.000,1
2022-09-09 00:00:00.000,10.000.000,1
2022-09-09 00:00:00.000,10.000.000,1
2022-09-09 00:00:00.000,10.000.000,1
2022-09-09 00:00:00.000,10.000.000,1
2022-09-09 00:00:00.000,10.000.000,1
2022-09-09 00:00:00.000,10.000.000,1
2022-09-09 00:00:00.000,232.800,1
2022-09-09 00:00:00.000,100.000.000,1
2022-09-09 00:00:00.000,100.000.000,1
2022-09-09 00:00:00.000,100.000.000,1
2022-09-09 00:00:00.000,100.000.000,1
2022-09-09 00:00:00.000,400.000.000,1
2022-09-10 00:00:00.000,232.800,1
2022-09-11 00:00:00.000,232.800,1
2022-09-12 00:00:00.000,232.800,1
2022-09-29 00:00:00.000,232.800,1
2022-09-29 00:00:00.000,232.800,1
2022-09-29 00:00:00.000,10.000.000,1
2022-09-29 00:00:00.000,10.000.000,1
2022-09-29 00:00:00.000,10.000.000,1
2022-09-29 00:00:00.000,10.000.000,1
2022-09-29 00:00:00.000,10.000.000,1
2022-09-30 00:00:00.000,5.000.000,1
2022-09-30 00:00:00.000,5.000.000,1
2022-10-03 00:00:00.000,7.500.000,1
2022-10-03 00:00:00.000,7.500.000,1
2022-10-05 00:00:00.000,284.800,1
2022-10-06 00:00:00.000,348.200,1
2022-10-07 00:00:00.000,425.800,1
2022-10-08 00:00:00.000,520.700,1
2022-10-09 00:00:00.000,636.800,1
2022-10-10 00:00:00.000,778.800,1
2022-10-11 00:00:00.000,5.000.000,1
2022-10-11 00:00:00.000,10.000.000,1
2022-10-11 00:00:00.000,952.400,1
2022-10-12 00:00:00.000,1.164.600,1
2022-10-13 00:00:00.000,2.000.000,1
2022-10-13 00:00:00.000,2.000.000,1
2022-10-13 00:00:00.000,1.000.000,1
2022-10-13 00:00:00.000,1.424.200,1
2022-10-13 00:00:00.000,25.000.000,1
2022-10-13 00:00:00.000,25.000.000,1
2022-10-13 00:00:00.000,25.000.000,1
2022-10-13 00:00:00.000,25.000.000,1
2022-10-14 00:00:00.000,1.741.600,1
2022-10-15 00:00:00.000,429.300,1
2022-10-15 00:00:00.000,2.129.700,1
2022-10-16 00:00:00.000,2.604.400,1
2022-10-17 00:00:00.000,3.184.800,1
2022-10-18 00:00:00.000,3.894.600,1
2022-10-19 00:00:00.000,4.762.500,1
2022-10-20 00:00:00.000,5.823.700,1
2022-10-20 00:00:00.000,5.000.000,1
2022-10-20 00:00:00.000,5.000.000,1
2022-10-21 00:00:00.000,7.121.500,1
